[datetime.datetime(2019, 10, 10, 0, 0, 1, 893382), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 12, 25, 1, 594876), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 12, 30, 1, 959899), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 12, 35, 1, 603541), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 12, 40, 1, 760168), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 12, 45, 1, 868522), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 12, 50, 1, 615674), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 12, 55, 1, 818715), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 13, 0, 2, 457665), {'all': {'len': 1, 'sum': 0.073}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 13, 5, 2, 502142), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 13, 10, 1, 993456), {'all': {'len': 36, 'sum': 82.09499999999998}, 'pa': {'len': 7, 'sum': 78.75699999999998}, 'tbs': {'len': 10, 'sum': 1.145}}]
[datetime.datetime(2019, 10, 10, 13, 15, 2, 143504), {'all': {'len': 15, 'sum': 1.589}, 'pa': {'len': 1, 'sum': 0.073}, 'tbs': {'len': 6, 'sum': 0.6739999999999999}}]
[datetime.datetime(2019, 10, 10, 13, 20, 1, 924420), {'all': {'len': 20, 'sum': 2.1750000000000003}, 'pa': {'len': 4, 'sum': 0.368}, 'tbs': {'len': 14, 'sum': 1.587}}]
[datetime.datetime(2019, 10, 10, 13, 35, 2, 10108), {'all': {'len': 21, 'sum': 2.2409999999999997}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 8, 'sum': 0.749}}]
[datetime.datetime(2019, 10, 10, 13, 40, 2, 48307), {'all': {'len': 12, 'sum': 1.177}, 'pa': {'len': 1, 'sum': 0.106}, 'tbs': {'len': 4, 'sum': 0.436}}]
[datetime.datetime(2019, 10, 10, 13, 50, 1, 720526), {'all': {'len': 26, 'sum': 2.857}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 18, 'sum': 1.9440000000000002}}]
[datetime.datetime(2019, 10, 10, 13, 55, 1, 723246), {'all': {'len': 34, 'sum': 3.7760000000000002}, 'pa': {'len': 5, 'sum': 0.573}, 'tbs': {'len': 26, 'sum': 2.893}}]
[datetime.datetime(2019, 10, 10, 14, 0, 2, 303937), {'all': {'len': 32, 'sum': 4.987}, 'pa': {'len': 3, 'sum': 0.38}, 'tbs': {'len': 17, 'sum': 2.703}}]
[datetime.datetime(2019, 10, 10, 14, 5, 1, 615087), {'all': {'len': 18, 'sum': 1.97}, 'pa': {'len': 2, 'sum': 0.246}, 'tbs': {'len': 6, 'sum': 0.5830000000000001}}]
[datetime.datetime(2019, 10, 10, 14, 10, 2, 119544), {'all': {'len': 6, 'sum': 0.652}, 'pa': {'len': 3, 'sum': 0.33899999999999997}, 'tbs': {'len': 3, 'sum': 0.313}}]
[datetime.datetime(2019, 10, 10, 14, 15, 2, 118050), {'all': {'len': 14, 'sum': 1.6139999999999999}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 13, 'sum': 1.507}}]
[datetime.datetime(2019, 10, 10, 14, 20, 1, 900190), {'all': {'len': 17, 'sum': 1.8139999999999998}, 'pa': {'len': 4, 'sum': 0.437}, 'tbs': {'len': 8, 'sum': 0.862}}]
[datetime.datetime(2019, 10, 10, 14, 25, 2, 149669), {'all': {'len': 4, 'sum': 0.38}, 'pa': {'len': 1, 'sum': 0.093}, 'tbs': {'len': 2, 'sum': 0.197}}]
[datetime.datetime(2019, 10, 10, 14, 30, 1, 876486), {'all': {'len': 226, 'sum': 2563.6710000000003}, 'pa': {'len': 2, 'sum': 0.212}, 'tbs': {'len': 200, 'sum': 2559.808000000001}}]
[datetime.datetime(2019, 10, 10, 14, 35, 2, 237850), {'all': {'len': 24, 'sum': 2.8400000000000003}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 18, 'sum': 2.092}}]
[datetime.datetime(2019, 10, 10, 14, 40, 1, 938061), {'all': {'len': 30, 'sum': 7.076000000000003}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 15, 'sum': 3.1260000000000003}}]
[datetime.datetime(2019, 10, 10, 14, 45, 1, 732345), {'all': {'len': 18, 'sum': 2.681}, 'pa': {'len': 3, 'sum': 0.394}, 'tbs': {'len': 3, 'sum': 0.41000000000000003}}]
[datetime.datetime(2019, 10, 10, 14, 50, 1, 860011), {'all': {'len': 22, 'sum': 3.4000000000000004}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 16, 'sum': 2.5860000000000003}}]
[datetime.datetime(2019, 10, 10, 14, 55, 1, 645709), {'all': {'len': 10, 'sum': 1.251}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 6, 'sum': 0.721}}]
[datetime.datetime(2019, 10, 10, 15, 0, 2, 174703), {'all': {'len': 9, 'sum': 0.97}, 'pa': {'len': 1, 'sum': 0.14}, 'tbs': {'len': 3, 'sum': 0.33599999999999997}}]
[datetime.datetime(2019, 10, 10, 15, 5, 1, 831513), {'all': {'len': 15, 'sum': 1.6109999999999998}, 'pa': {'len': 1, 'sum': 0.106}, 'tbs': {'len': 6, 'sum': 0.635}}]
[datetime.datetime(2019, 10, 10, 15, 10, 1, 697854), {'all': {'len': 18, 'sum': 1.9619999999999997}, 'pa': {'len': 2, 'sum': 0.27}, 'tbs': {'len': 3, 'sum': 0.33499999999999996}}]
[datetime.datetime(2019, 10, 10, 15, 15, 2, 106089), {'all': {'len': 11, 'sum': 1.065}, 'pa': {'len': 1, 'sum': 0.11}, 'tbs': {'len': 5, 'sum': 0.48600000000000004}}]
[datetime.datetime(2019, 10, 10, 15, 20, 1, 802550), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 15, 25, 1, 983234), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 15, 30, 2, 169364), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 15, 35, 2, 139075), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 15, 40, 2, 692932), {'all': {'len': 1, 'sum': 0.143}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 15, 45, 2, 324852), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 15, 50, 2, 139088), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 15, 55, 2, 76194), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 16, 0, 2, 564593), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 16, 5, 2, 467462), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 16, 10, 1, 840140), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 16, 15, 2, 89047), {'all': {'len': 1, 'sum': 0.09}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 16, 20, 2, 52918), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 16, 25, 2, 64734), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 16, 30, 2, 20352), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 16, 35, 2, 243604), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 16, 40, 2, 418460), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 16, 45, 2, 30021), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 16, 50, 2, 17593), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 16, 55, 2, 498548), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 17, 0, 2, 276559), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 17, 5, 1, 823647), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 17, 10, 1, 727384), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 17, 15, 2, 477564), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 17, 20, 1, 759468), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 17, 25, 2, 543461), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 17, 30, 2, 530717), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 17, 35, 2, 36503), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 17, 40, 2, 172685), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 17, 45, 2, 552984), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 17, 50, 2, 638289), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 17, 55, 1, 744238), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 18, 0, 2, 809331), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 18, 5, 1, 757238), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 18, 10, 2, 317787), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 18, 15, 2, 237903), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 18, 20, 2, 406992), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 18, 25, 1, 899887), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 18, 30, 1, 717434), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 18, 35, 2, 189413), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 18, 40, 2, 574831), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 18, 45, 1, 965815), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 18, 50, 1, 784870), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 18, 55, 2, 553448), {'all': {'len': 1, 'sum': 0.22}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 19, 0, 1, 876930), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 19, 5, 1, 950769), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 19, 10, 2, 499697), {'all': {'len': 22, 'sum': 101.11099999999999}, 'pa': {'len': 9, 'sum': 98.621}, 'tbs': {'len': 8, 'sum': 1.5150000000000001}}]
[datetime.datetime(2019, 10, 10, 19, 15, 1, 880614), {'all': {'len': 12, 'sum': 1.419}, 'pa': {'len': 4, 'sum': 0.46299999999999997}, 'tbs': {'len': 4, 'sum': 0.46699999999999997}}]
[datetime.datetime(2019, 10, 10, 19, 20, 1, 866459), {'all': {'len': 19, 'sum': 2.417}, 'pa': {'len': 2, 'sum': 0.184}, 'tbs': {'len': 7, 'sum': 0.8460000000000001}}]
[datetime.datetime(2019, 10, 10, 19, 30, 1, 862879), {'all': {'len': 5, 'sum': 0.5}, 'pa': {'len': 2, 'sum': 0.183}, 'tbs': {'len': 1, 'sum': 0.106}}]
[datetime.datetime(2019, 10, 10, 19, 35, 1, 854106), {'all': {'len': 17, 'sum': 1.771}, 'pa': {'len': 1, 'sum': 0.11}, 'tbs': {'len': 11, 'sum': 1.145}}]
[datetime.datetime(2019, 10, 10, 19, 40, 2, 490588), {'all': {'len': 24, 'sum': 3.5070000000000006}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 15, 'sum': 2.188}}]
[datetime.datetime(2019, 10, 10, 19, 45, 1, 725953), {'all': {'len': 5, 'sum': 0.671}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 1, 'sum': 0.093}}]
[datetime.datetime(2019, 10, 10, 19, 50, 2, 6419), {'all': {'len': 15, 'sum': 1.376}, 'pa': {'len': 2, 'sum': 0.16899999999999998}, 'tbs': {'len': 7, 'sum': 0.6649999999999999}}]
[datetime.datetime(2019, 10, 10, 19, 55, 2, 160014), {'all': {'len': 25, 'sum': 3.003}, 'pa': {'len': 5, 'sum': 0.679}, 'tbs': {'len': 19, 'sum': 2.2009999999999996}}]
[datetime.datetime(2019, 10, 10, 20, 0, 1, 860419), {'all': {'len': 14, 'sum': 1.2359999999999998}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 11, 'sum': 1.005}}]
[datetime.datetime(2019, 10, 10, 20, 5, 1, 785926), {'all': {'len': 7, 'sum': 1.024}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 3, 'sum': 0.43700000000000006}}]
[datetime.datetime(2019, 10, 10, 20, 10, 2, 544840), {'all': {'len': 17, 'sum': 2.115}, 'pa': {'len': 5, 'sum': 0.744}, 'tbs': {'len': 6, 'sum': 0.6769999999999999}}]
[datetime.datetime(2019, 10, 10, 20, 15, 1, 966267), {'all': {'len': 11, 'sum': 1.161}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 9, 'sum': 1.0070000000000001}}]
[datetime.datetime(2019, 10, 10, 20, 20, 2, 201653), {'all': {'len': 12, 'sum': 1.4060000000000001}, 'pa': {'len': 2, 'sum': 0.184}, 'tbs': {'len': 8, 'sum': 0.962}}]
[datetime.datetime(2019, 10, 10, 20, 25, 2, 352517), {'all': {'len': 27, 'sum': 4.356}, 'pa': {'len': 5, 'sum': 0.647}, 'tbs': {'len': 9, 'sum': 2.009}}]
[datetime.datetime(2019, 10, 10, 20, 30, 1, 874169), {'all': {'len': 9, 'sum': 1.447}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 8, 'sum': 1.2770000000000001}}]
[datetime.datetime(2019, 10, 10, 20, 35, 2, 660329), {'all': {'len': 8, 'sum': 1.0070000000000001}, 'pa': {'len': 3, 'sum': 0.356}, 'tbs': {'len': 3, 'sum': 0.379}}]
[datetime.datetime(2019, 10, 10, 20, 40, 2, 330956), {'all': {'len': 16, 'sum': 2.0869999999999997}, 'pa': {'len': 5, 'sum': 0.668}, 'tbs': {'len': 6, 'sum': 0.829}}]
[datetime.datetime(2019, 10, 10, 20, 45, 1, 986166), {'all': {'len': 7, 'sum': 0.665}, 'pa': {'len': 6, 'sum': 0.559}, 'tbs': {'len': 1, 'sum': 0.106}}]
[datetime.datetime(2019, 10, 10, 20, 50, 2, 197609), {'all': {'len': 23, 'sum': 2.6810000000000005}, 'pa': {'len': 3, 'sum': 0.34099999999999997}, 'tbs': {'len': 11, 'sum': 1.3170000000000002}}]
[datetime.datetime(2019, 10, 10, 20, 55, 2, 18629), {'all': {'len': 16, 'sum': 1.9050000000000002}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 11, 'sum': 1.365}}]
[datetime.datetime(2019, 10, 10, 21, 5, 1, 963691), {'all': {'len': 28, 'sum': 2.844}, 'pa': {'len': 3, 'sum': 0.307}, 'tbs': {'len': 16, 'sum': 1.635}}]
[datetime.datetime(2019, 10, 10, 21, 10, 1, 991515), {'all': {'len': 12, 'sum': 1.205}, 'pa': {'len': 1, 'sum': 0.11}, 'tbs': {'len': 8, 'sum': 0.796}}]
[datetime.datetime(2019, 10, 10, 21, 15, 2, 290002), {'all': {'len': 8, 'sum': 0.877}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 2, 'sum': 0.22999999999999998}}]
[datetime.datetime(2019, 10, 10, 21, 20, 2, 483485), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 21, 25, 2, 259814), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 21, 30, 2, 532845), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 21, 35, 2, 408113), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 21, 40, 2, 537490), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 21, 45, 2, 517019), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 21, 50, 2, 291073), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 21, 55, 2, 76619), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 22, 0, 2, 498110), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 22, 5, 2, 382894), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 22, 10, 1, 905969), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 22, 15, 1, 964073), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 22, 20, 2, 173374), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 22, 25, 2, 314170), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 22, 30, 2, 635325), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 22, 35, 2, 584479), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 22, 40, 2, 93366), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 22, 45, 2, 697225), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 22, 50, 2, 356754), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 22, 55, 2, 398352), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 23, 0, 2, 628593), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 23, 5, 1, 829995), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 23, 10, 2, 72058), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 23, 15, 1, 987698), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 23, 20, 2, 631571), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 23, 25, 2, 641517), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 23, 30, 2, 181193), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 23, 35, 2, 286754), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 23, 40, 1, 999348), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 23, 45, 2, 113900), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 23, 50, 1, 786578), {'all': {'len': 1, 'sum': 0.14}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 23, 55, 2, 56622), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
